_id,LineCode,StationCode,CompanyName,LineName,StationName,Note
2108,e23,1401,水間鉄道バス,NULL,南海貝塚駅東口,NULL
2109,e23,1403,水間鉄道バス,NULL,二色アジュール前,NULL
2110,e29,1,大阪空港交通,NULL,大阪空港南ターミナル,あべの橋線
2111,e29,2,大阪空港交通,NULL,大阪空港北ターミナル,なんば・OCAT線
2112,e29,4,大阪空港交通,NULL,なんば,なんば・OCAT線
2113,e29,5,大阪空港交通,NULL,OCAT（JR難波）,なんば・OCAT線
2114,e29,8,大阪空港交通,NULL,大阪駅前（大阪マルビル）,NULL
2115,e29,a,大阪空港交通,NULL,あべの橋,NULL
2116,e29,b,大阪空港交通,NULL,近鉄上本町,近鉄上本町-大阪空港
2117,e29,d,大阪空港交通,NULL,京都駅南口,NULL
2118,e29,1e,大阪空港交通,NULL,新大宮駅,NULL
2119,e31,5d,阪神電気鉄道,NULL,阪神尼崎,NULL
2120,e31,352,阪神バス,NULL,河原,NULL
2121,e31,355,阪神バス,NULL,大石川,NULL
2122,e31,409,阪神バス,NULL,新生田川,NULL
2123,e31,40f,阪神バス,NULL,三宮駅前,NULL
2124,e31,646,阪神バス,NULL,苦楽園口東,NULL
2125,e31,700,阪神バス,NULL,広田神社前,NULL
2126,e31,73a,阪神バス,NULL,県立甲山公園前,NULL
2127,e33,601,神姫バス,NULL,津山駅,NULL
2128,e33,b1c,神姫バス,NULL,菅野小学校前,NULL
2129,e33,10a9,神姫バス,NULL,新宮駅,山崎（営） 快速 新宮駅-山崎（実証運行バス/はばタンバス）
2130,e33,114e,神姫バス,NULL,JR網干駅,綾部山梅林観梅バス
2131,e33,1175,神姫バス,NULL,綾部山梅園入口,綾部山梅林観梅バス運行期間限定。別名「綾部山梅林前」とも。
2132,e33,1217,神姫バス,NULL,青山ゴルフ場前,NULL
2133,e33,1378,神姫バス,NULL,山崎,山崎（営） 快速 新宮駅-山崎（実証運行バス/はばタンバス）
2134,e33,1400,神姫バス,NULL,姫路駅前,姫路(営) 45系統
2135,e33,1401,神姫バス,NULL,大手前通り,2系統/姫路駅前から100円区間
2136,e33,1402,神姫バス,NULL,十二所前,NULL
2137,e33,1404,神姫バス,NULL,花影町,NULL
2138,e33,1405,神姫バス,NULL,下手野東口,NULL
2139,e33,1406,神姫バス,NULL,東雲町,NULL
2140,e33,1408,神姫バス,NULL,石ヶ坪,NULL
2141,e33,140a,神姫バス,NULL,西土山,NULL
2142,e33,140c,神姫バス,NULL,西庄北口,NULL
2143,e33,140e,神姫バス,NULL,今宿琴丘高校前,NULL
2144,e33,1412,神姫バス,NULL,今宿,NULL
2145,e33,1414,神姫バス,NULL,東今宿,NULL
2146,e33,1416,神姫バス,NULL,御子岡前,NULL
2147,e33,1418,神姫バス,NULL,琴ヶ丘,NULL
2148,e33,141a,神姫バス,NULL,車崎,NULL
2149,e33,141c,神姫バス,NULL,琴岡町,NULL
2150,e33,141e,神姫バス,NULL,元町３丁目,NULL
2151,e33,1420,神姫バス,NULL,白鷺橋,姫路(営)
2152,e33,1496,神姫バス,NULL,北今宿南口,NULL
2153,e33,1498,神姫バス,NULL,北今宿,NULL
2154,e33,149a,神姫バス,NULL,名古山西口,NULL
2155,e33,149c,神姫バス,NULL,辻井南,NULL
2156,e33,149e,神姫バス,NULL,バパス辻井,NULL
2157,e33,14a0,神姫バス,NULL,辻井西,NULL
2158,e33,14a2,神姫バス,NULL,山吹,NULL
2159,e33,14a4,神姫バス,NULL,農試前,NULL
2160,e33,160e,神姫バス,NULL,辻井南口,NULL
2161,e33,1610,神姫バス,NULL,辻井,NULL
2162,e33,1612,神姫バス,NULL,安室,NULL
2163,e33,1614,神姫バス,NULL,田寺,姫路(営) 45系統
2164,e33,1616,神姫バス,NULL,四軒屋,NULL
2165,e33,171e,神姫バス,NULL,市立図書館安室分館前,NULL
2166,e33,171f,神姫バス,NULL,西川病院前,NULL
2167,e33,1729,神姫バス,NULL,北山口,NULL
2168,e33,1732,神姫バス,NULL,書写駅,NULL
2169,e33,1808,神姫バス,NULL,神屋町西（ディリパ姫路前）,24系統 姫路駅前→市川台行き
2170,e33,1c03,神姫バス,NULL,姫路城大手門前,100円区間
2171,e33,1c24,神姫バス,NULL,仁豊野,NULL
2172,e33,1e47,神姫バス,NULL,アスティアかさい,NULL
2173,e33,2400,神姫バス,NULL,加古川駅,4系統 大久保・国道土山経由加古川駅行き
2174,e33,2402,神姫バス,NULL,加古川南口,NULL
2175,e33,2404,神姫バス,NULL,粟津,NULL
2176,e33,2406,神姫バス,NULL,県立病院前,NULL
2177,e33,24e2,神姫バス,NULL,大崎,NULL
2178,e33,24ed,神姫バス,NULL,別府,加古川－播磨町
2179,e33,2506,神姫バス,NULL,坂元西口（加古川市）,加古川駅～福留経由加古川営業所行き
2180,e33,2508,神姫バス,NULL,坂元,NULL
2181,e33,250a,神姫バス,NULL,野口（加古川市）,NULL
2182,e33,251e,神姫バス,NULL,東加古川駅,NULL
2183,e33,253a,神姫バス,NULL,播磨町駅,NULL
2184,e33,2605,神姫バス,NULL,明石郵便局前,NULL
2185,e33,2609,神姫バス,NULL,硯町,NULL
2186,e33,2614,神姫バス,NULL,西明石北口,92西神中央－西明石
2187,e33,2626,神姫バス,NULL,長池,NULL
2188,e33,266a,神姫バス,NULL,百丁場口,NULL
2189,e33,2696,神姫バス,NULL,西明石駅,NULL
2190,e33,2e00,神姫バス,NULL,三木本町,NULL
2191,e33,2e01,神姫バス,NULL,三木中町,NULL
2192,e33,2e03,神姫バス,NULL,福有橋,NULL
2193,e33,2e0a,神姫バス,NULL,三木営業所前,NULL
2194,e33,2e33,神姫バス,NULL,草谷公民館前,NULL
2195,e33,3002,神姫バス,NULL,樫山,NULL
2196,e33,3004,神姫バス,NULL,池尻,NULL
2197,e33,3006,神姫バス,NULL,市場,NULL
2198,e33,3008,神姫バス,NULL,大島,NULL
2199,e33,300a,神姫バス,NULL,小野本町一丁目,NULL
2200,e33,3015,神姫バス,NULL,小野サティ前,NULL
2201,e33,3017,神姫バス,NULL,敷地,NULL
2202,e33,3d09,神姫バス,NULL,明石北高校前,NULL
2203,e33,3e2b,神姫バス,NULL,天郷,NULL
2204,e33,3e2c,神姫バス,NULL,上新地,NULL
2205,e33,3e2e,神姫バス,NULL,岩岡中学校前,NULL
2206,e33,3e30,神姫バス,NULL,岩岡連絡所前,NULL
2207,e33,3e32,神姫バス,NULL,西場,NULL
2208,e33,3e34,神姫バス,NULL,上岩岡,NULL
2209,e33,3e48,神姫バス,NULL,上岩岡北,NULL
2210,e33,3e4b,神姫バス,NULL,和田が市,NULL
2211,e33,3e4d,神姫バス,NULL,神出弁財天,NULL
2212,e33,3e4f,神姫バス,NULL,新々田,NULL
2213,e33,3e51,神姫バス,NULL,神納,NULL
2214,e33,3e53,神姫バス,NULL,神出自然教育園前,NULL
2215,e33,3e55,神姫バス,NULL,田井西口,NULL
2216,e33,3f3f,神姫バス,NULL,丸塚２丁目,NULL
2217,e33,3f5b,神姫バス,NULL,芝崎,43西神中央－明石
2218,e33,3f5d,神姫バス,NULL,春日台４丁目,NULL
2219,e33,3f5f,神姫バス,NULL,春日プラザ前,NULL
2220,e33,3f61,神姫バス,NULL,春日台３丁目,NULL
2221,e33,3f63,神姫バス,NULL,春日台２丁目,NULL
2222,e33,3f65,神姫バス,NULL,美賀多台４丁目,NULL
2223,e33,3f67,神姫バス,NULL,美賀多台３丁目,43西神中央－明石
2224,e33,3f69,神姫バス,NULL,美賀多台２丁目,NULL
2225,e33,3f97,神姫バス,NULL,車庫前,NULL
2226,e33,3f99,神姫バス,NULL,変電所前,NULL
2227,e33,3f9b,神姫バス,NULL,吉田,NULL
2228,e33,3f9d,神姫バス,NULL,玉津曙,NULL
2229,e33,3f9f,神姫バス,NULL,西神戸サティ前,NULL
2230,e33,3fa1,神姫バス,NULL,王塚台7丁目,NULL
2231,e33,3fa3,神姫バス,NULL,出合橋,NULL
2232,e33,3fa5,神姫バス,NULL,西区役所前,NULL
2233,e33,3fa7,神姫バス,NULL,玉津インター前,NULL
2234,e33,3fa9,神姫バス,NULL,神戸西高校前,NULL
2235,e33,3fab,神姫バス,NULL,向井,NULL
2236,e33,3fad,神姫バス,NULL,環境西事業所前,NULL
2237,e33,3faf,神姫バス,NULL,平野小学校前,NULL
2238,e33,3fb1,神姫バス,NULL,平野橋,NULL
2239,e33,3fb3,神姫バス,NULL,西戸田上,NULL
2240,e33,3fb5,神姫バス,NULL,北古口,NULL
2241,e33,3fb7,神姫バス,NULL,田井南口,NULL
2242,e33,3fb9,神姫バス,NULL,田井北口,NULL
2243,e33,3fbb,神姫バス,NULL,老ノ口,NULL
2244,e33,3fbd,神姫バス,NULL,山西,NULL
2245,e33,3fbf,神姫バス,NULL,広谷,NULL
2246,e33,3fc1,神姫バス,NULL,小束野,NULL
2247,e33,3fc3,神姫バス,NULL,小林,NULL
2248,e33,3fc5,神姫バス,NULL,鶯谷,NULL
2249,e33,4100,神姫バス,NULL,明石駅,NULL
2250,e33,4102,神姫バス,NULL,鷹匠町,NULL
2251,e33,4104,神姫バス,NULL,明石市民病院口（二越橋）,NULL
2252,e33,4106,神姫バス,NULL,玉津南公民館前,NULL
2253,e33,4108,神姫バス,NULL,新方,NULL
2254,e33,410a,神姫バス,NULL,西河原,NULL
2255,e33,410c,神姫バス,NULL,高津橋,NULL
2256,e33,410e,神姫バス,NULL,高津橋北,NULL
2257,e33,4110,神姫バス,NULL,今津,13明石－寺谷
2258,e33,4112,神姫バス,NULL,西建設事務所前,NULL
2259,e33,4114,神姫バス,NULL,二ツ屋東口,NULL
2260,e33,4116,神姫バス,NULL,松本南口,NULL
2261,e33,4118,神姫バス,NULL,松本,NULL
2262,e33,411a,神姫バス,NULL,菅野,NULL
2263,e33,411c,神姫バス,NULL,谷口,NULL
2264,e33,411e,神姫バス,NULL,栃木,NULL
2265,e33,4120,神姫バス,NULL,長谷南口,NULL
2266,e33,4122,神姫バス,NULL,櫨谷連絡所前,NULL
2267,e33,4179,神姫バス,NULL,平野連絡所前,NULL
2268,e33,417b,神姫バス,NULL,大畑,NULL
2269,e33,417d,神姫バス,NULL,繁田南,NULL
2270,e33,417f,神姫バス,NULL,繁田,NULL
2271,e33,4181,神姫バス,NULL,堅田南,NULL
2272,e33,4183,神姫バス,NULL,堅田,NULL
2273,e33,4185,神姫バス,NULL,養田下,NULL
2274,e33,4187,神姫バス,NULL,養田,NULL
2275,e33,4189,神姫バス,NULL,高和小学校前,NULL
2276,e33,418d,神姫バス,NULL,西戸田局前,NULL
2277,e33,418f,神姫バス,NULL,西戸田東口,NULL
2278,e33,4191,神姫バス,NULL,常本口,NULL
2279,e33,4193,神姫バス,NULL,黒田,NULL
2280,e33,4195,神姫バス,NULL,堅田橋,NULL
2281,e33,4197,神姫バス,NULL,和田南口,NULL
2282,e33,4199,神姫バス,NULL,和田,NULL
2283,e33,419b,神姫バス,NULL,和田東,NULL
2284,e33,4601,神姫バス,NULL,アスピア明石前,NULL
2285,e33,4603,神姫バス,NULL,天文町,NULL
2286,e33,4605,神姫バス,NULL,休天神前,NULL
2287,e33,4607,神姫バス,NULL,黒橋,NULL
2288,e33,4609,神姫バス,NULL,人丸小学校前,NULL
2289,e33,460b,神姫バス,NULL,大野,NULL
2290,e33,460d,神姫バス,NULL,明石高校前,NULL
2291,e33,460f,神姫バス,NULL,免許試験場,NULL
2292,e33,4611,神姫バス,NULL,自動車学校前,NULL
2293,e33,4624,神姫バス,NULL,有瀬橋,NULL
2294,e33,4626,神姫バス,NULL,神戸学院大学,NULL
2295,e33,4639,神姫バス,NULL,池上２丁目,NULL
2296,e33,4665,神姫バス,NULL,東河原,NULL
2297,e33,4667,神姫バス,NULL,白水橋,NULL
2298,e33,4669,神姫バス,NULL,白水３丁目,NULL
2299,e33,466b,神姫バス,NULL,北別府５丁目,NULL
2300,e33,466d,神姫バス,NULL,丁の山公園,NULL
2301,e33,466f,神姫バス,NULL,伊川谷インター前,NULL
2302,e33,467d,神姫バス,NULL,新末田橋,NULL
2303,e33,467f,神姫バス,NULL,伊川谷連絡所前,NULL
2304,e33,4681,神姫バス,NULL,池上５丁目,NULL
2305,e33,4683,神姫バス,NULL,長坂橋,NULL
2306,e33,4685,神姫バス,NULL,小寺橋,NULL
2307,e33,4687,神姫バス,NULL,伊川谷駅,NULL
2308,e33,4689,神姫バス,NULL,前開,NULL
2309,e33,468b,神姫バス,NULL,新川橋,NULL
2310,e33,468d,神姫バス,NULL,太山寺小学校前,NULL
2311,e33,468f,神姫バス,NULL,学園東町,NULL
2312,e33,4691,神姫バス,NULL,学園都市駅,NULL
2313,e33,46bf,神姫バス,NULL,水谷２丁目,NULL
2314,e33,46cd,神姫バス,NULL,白水１丁目西,NULL
2315,e33,46cf,神姫バス,NULL,白水１丁目東,NULL
2316,e33,46d7,神姫バス,NULL,井吹台西町３丁目,NULL
2317,e33,4700,神姫バス,NULL,西神中央駅,NULL
2318,e33,4702,神姫バス,NULL,高塚高校前,NULL
2319,e33,4704,神姫バス,NULL,高塚台５丁目,NULL
2320,e33,4706,神姫バス,NULL,食品団地前,NULL
2321,e33,4708,神姫バス,NULL,高塚台２丁目,NULL
2322,e33,4715,神姫バス,NULL,高塚橋,NULL
2323,e33,4717,神姫バス,NULL,高塚公園前,NULL
2324,e33,4719,神姫バス,NULL,西神工業会館前,NULL
2325,e33,471b,神姫バス,NULL,機械金属団地前,NULL
2326,e33,471d,神姫バス,NULL,興亜池公園,NULL
2327,e33,471f,神姫バス,NULL,興亜池公園北,NULL
2328,e33,4723,神姫バス,NULL,高塚緑地,NULL
2329,e33,4725,神姫バス,NULL,狩場台５丁目,NULL
2330,e33,4727,神姫バス,NULL,農業公園,NULL
2331,e33,4735,神姫バス,NULL,藤原橋,NULL
2332,e33,473d,神姫バス,NULL,高和,NULL
2333,e33,473f,神姫バス,NULL,細田住吉前,NULL
2334,e33,4741,神姫バス,NULL,細田公会堂前,NULL
2335,e33,4743,神姫バス,NULL,上細田,NULL
2336,e33,4745,神姫バス,NULL,押部谷連絡所前,NULL
2337,e33,4747,神姫バス,NULL,西盛,NULL
2338,e33,4749,神姫バス,NULL,押部谷駅前,NULL
2339,e33,474b,神姫バス,NULL,押部谷中学校前,NULL
2340,e33,4767,神姫バス,NULL,緑が丘,NULL
2341,e33,4783,神姫バス,NULL,栄駅前,NULL
2342,e33,479b,神姫バス,NULL,新開地(神戸市),小野市にも「新開地」停留所が存在。
2343,e33,479d,神姫バス,NULL,神戸駅南口,NULL
2344,e33,4a00,神姫バス,NULL,三ノ宮,[38][特急]三ノ宮
2345,e33,4a6e,神姫バス,NULL,三ノ宮駅(そごう前),ポーアイ線
2346,e33,4a73,神姫バス,NULL,ポートアイランド(市民病院前),NULL
2347,e33,5102,神姫バス,NULL,三田学園前,[田][10]天神～社高校～社
2348,e33,5202,神姫バス,NULL,八景中学校,[10]天神～社高校～社
2349,e33,526f,神姫バス,NULL,有馬口,NULL
2350,e33,527e,神姫バス,NULL,有馬口駅前,NULL
2351,e33,5288,神姫バス,NULL,谷上駅,NULL
2352,e33,52a4,神姫バス,NULL,平野(神戸市兵庫区),加古川市、新宮町にも「平野」停留所あり。
2353,e33,52a6,神姫バス,NULL,大学病院前,NULL
2354,e33,5300,神姫バス,NULL,岡場駅前,NULL
2355,e33,5306,神姫バス,NULL,藤原台北町５丁目,NULL
2356,e33,530e,神姫バス,NULL,菖蒲ケ丘２丁目,NULL
2357,e33,5310,神姫バス,NULL,北神星和台,NULL
2358,e33,531f,神姫バス,NULL,鹿の子台小学校前,NULL
2359,e33,5321,神姫バス,NULL,千代ヶ谷公園前,NULL
2360,e33,5323,神姫バス,NULL,鹿の子台北町５丁目,NULL
2361,e33,5328,神姫バス,NULL,神鉄道場駅,NULL
2362,e33,5365,神姫バス,NULL,宅原,0036116-01 : [16]鹿の子台南町
2363,e33,5378,神姫バス,NULL,神戸三田プレミアム・アウトレット,[田][67]イオン神戸北～神戸三田プレミアム・アウトレット
2364,e33,5379,神姫バス,NULL,イオン神戸北ショッピングセンター,[田][67]三田駅～市立図書館前～イオン神戸北SC
2365,e33,5400,神姫バス,NULL,三田駅,NULL
2366,e33,5402,神姫バス,NULL,平成大橋,1系統/三田駅ゆき
2367,e33,5404,神姫バス,NULL,三田本町,3系統/武庫が丘6ゆき
2368,e33,5406,神姫バス,NULL,京口,[10]社高校～天神～三田駅
2369,e33,5408,神姫バス,NULL,市立図書館前,[田][67]イオン神戸北SC～市立図書館前～三田駅
2370,e33,540a,神姫バス,NULL,法務局前,[田][6] 三田駅～畑中～新三田駅
2371,e33,5414,神姫バス,NULL,市役所前(三田),[田][1]三田駅～公民館～フラワータウン～富士が丘6丁目
2372,e33,5416,神姫バス,NULL,三田大橋,[田][6]新三田駅～畑中～三田駅
2373,e33,5418,神姫バス,NULL,三田庁舎前,0030025-02 : [6]市民病院～畑中～三田駅
2374,e33,5422,神姫バス,NULL,御霊神社,0030035-01 : [37]貴志～上青野
2375,e33,5427,神姫バス,NULL,三田市民病院,[田][20]三田駅～杉ヶ丘～三田市民病院
2376,e33,551e,神姫バス,NULL,フラワータウンセンター,NULL
2377,e33,5564,神姫バス,NULL,新三田駅,NULL
2378,e33,5566,神姫バス,NULL,北摂中央口,[43]ゆりのき台4丁目
2379,e33,5568,神姫バス,NULL,市民病院前(三田),[11][準急]けやき台3丁目経由新三田駅
2380,e33,558d,神姫バス,NULL,すずかけ台3丁目,[田][準55]つつじ～関学～新三田
2381,e33,558f,神姫バス,NULL,住宅展示場前,[田][44]新三田駅～ウッディタウン中央駅～ゆりのき台公園
2382,e33,559a,神姫バス,NULL,けやき台小学校前,[田][45]新三田～けやき3～ウッディ中央駅～学園7
2383,e33,559c,神姫バス,NULL,けやき台4丁目,[43]ゆりのき台4丁目
2384,e33,559e,神姫バス,NULL,けやき台5丁目南,[田][44]新三田駅～ウッディタウン中央駅～ゆりのき台公園
2385,e33,55a0,神姫バス,NULL,ウッディタウン中央駅,NULL
2386,e33,55a1,神姫バス,NULL,センチュリープラザ前,0036018-01 : [38][特急]三ノ宮
2387,e33,55a3,神姫バス,NULL,あかしあ台ハイツ前,[田][38][特急]えるむプラザ前～三ノ宮
2388,e33,55c2,神姫バス,NULL,関西学院前,NULL
2389,e33,5680,神姫バス,NULL,後川上,NULL
2390,e33,5802,神姫バス,NULL,相野駅,[51]相野駅
2391,e33,5804,神姫バス,NULL,上相野,[51]つつじが丘北口
2392,e33,5833,神姫バス,NULL,ガーデンタウン口,[51]相野駅
2393,e33,5834,神姫バス,NULL,つつじが丘南2丁目,32047-2 : [51]相野駅
2394,e33,5835,神姫バス,NULL,ショッピングモール前,[51]つつじが丘北口
2395,e33,5836,神姫バス,NULL,つつじが丘南おりば,[51]つつじが丘北口
2396,e33,5837,神姫バス,NULL,小学校前,55系統/[準急]つつじが丘北口
2397,e33,5838,神姫バス,NULL,つつじが丘南4丁目,[特急][38]つつじが丘北口
2398,e33,583a,神姫バス,NULL,つつじが丘北口,[51]つつじが丘北口
2399,e33,583e,神姫バス,NULL,大川瀬東口,0036304-02 : [準55]大川瀬大滝
2400,e33,5840,神姫バス,NULL,大川瀬,51系統/相野駅ゆき
2401,e33,5842,神姫バス,NULL,大川瀬大滝,51系統/大川瀬大滝ゆき
2402,e33,5c35,神姫バス,NULL,曽地口,NULL
2403,e33,7001,神姫バス,NULL,加古川駅,かこバス別府ルート
2404,e33,702f,神姫バス,NULL,東加古川駅,かこバス
2405,e33,703f,神姫バス,NULL,浜の宮駅,かこバス
2406,e33,704b,神姫バス,NULL,別府駅,NULL
2407,e33,c968,神姫バス,NULL,姫路駅前,リムジン（大阪空港－姫路駅前）
2408,e33,d200,神姫バス,NULL,緑が丘駅,NULL
2409,e33,d273,神姫バス,NULL,高塚橋,NULL
2410,e33,d2ab,神姫バス,NULL,桜が丘中町５丁目,NULL
2411,e38,15b,神戸市交通局,NULL,日赤病院前,NULL
2412,e38,20d,神戸市交通局・振興,NULL,加納町3丁目,NULL
2413,e38,215,神戸市交通局,NULL,中突堤中央ターミナル,NULL
2414,e38,218,神戸市交通局,NULL,三宮駅前,NULL
2415,e38,21a,神戸市交通局,NULL,阪神前,NULL
2416,e38,21c,神戸市交通局,NULL,市役所前,NULL
2417,e38,21d,神戸市交通局,NULL,貿易センター前,NULL
2418,e38,227,神戸市交通局,NULL,三宮町1丁目,NULL
2419,e38,228,神戸市交通局,NULL,三宮町2丁目,NULL
2420,e38,229,神戸市交通局,NULL,元町駅前,NULL
2421,e38,22a,神戸市交通局,NULL,中山手1丁目,NULL
2422,e38,22b,神戸市交通局,NULL,中山手3丁目,NULL
2423,e38,22c,神戸市交通局,NULL,山本通3丁目,NULL
2424,e38,22e,神戸市交通局,NULL,諏訪山公園下,NULL
2425,e38,230,神戸交通振興,NULL,地下鉄県庁前,NULL
2426,e38,231,神戸市交通局,NULL,下山手7丁目,NULL
2427,e38,232,神戸市交通局,NULL,下山手9丁目,NULL
2428,e38,233,神戸市交通局,NULL,大倉山,NULL
2429,e38,234,神戸市交通局,NULL,元町1丁目,NULL
2430,e38,235,神戸市交通局,NULL,三宮神社,NULL
2431,e38,23a,神戸市交通局,NULL,神戸駅南口,NULL
2432,e38,23d,神戸交通振興,NULL,県民会館前,NULL
2433,e38,23f,神戸市交通局,NULL,中突堤,NULL
2434,e38,244,神戸市交通局,NULL,メリケンパーク,NULL
2435,e38,245,神戸市交通局,NULL,森林植物園前,25系統・4月1日～11月30日の土・日・祝のみ運行
2436,e38,301,神戸市交通局,NULL,神戸駅前,NULL
2437,e38,302,神戸市交通局,NULL,多聞通5丁目,NULL
2438,e38,303,神戸市交通局,NULL,楠町6丁目,NULL
2439,e38,304,神戸市交通局,NULL,大学病院前,NULL
2440,e38,305,神戸市交通局,NULL,家庭裁判所前,NULL
2441,e38,308,神戸市交通局,NULL,平野,NULL
2442,e38,310,神戸市交通局,NULL,新開地東口,NULL
2443,e38,311,神戸市交通局,NULL,新開地,NULL
2444,e38,312,神戸市交通局,NULL,湊川公園東口,NULL
2445,e38,313,神戸市交通局,NULL,湊川公園西口,NULL
2446,e38,314,神戸市交通局,NULL,東山町,NULL
2447,e38,315,神戸市交通局,NULL,熊野橋,NULL
2448,e38,316,神戸市交通局,NULL,夢野町2丁目,NULL
2449,e38,318,神戸市交通局,NULL,石井橋,NULL
2450,e38,319,神戸市交通局,NULL,夢野町3丁目,NULL
2451,e38,31b,神戸市交通局,NULL,菊水町10丁目,NULL
2452,e38,31c,神戸市交通局,NULL,上沢4丁目,NULL
2453,e38,320,神戸市交通局,NULL,兵庫駅前,NULL
2454,e38,321,神戸市交通局,NULL,柳原,十日戎迂回の臨時柳原も同一コード
2455,e38,322,神戸市交通局,NULL,永沢町,NULL
2456,e38,326,神戸市交通局,NULL,鍛冶屋町,NULL
2457,e38,327,神戸市交通局,NULL,中央市場前,NULL
2458,e38,32a,神戸市交通局,NULL,和田岬,NULL
2459,e38,32b,神戸市交通局,NULL,笠松7丁目,NULL
2460,e38,32c,神戸市交通局,NULL,吉田町1丁目,NULL
2461,e38,32d,神戸市交通局,NULL,吉田町2丁目,NULL
2462,e38,333,神戸市交通局,NULL,鵯越駅前,NULL
2463,e38,336,神戸市交通局,NULL,高松町,NULL
2464,e38,338,神戸市交通局,NULL,水木小学校前,NULL
2465,e38,400,神戸市交通局,NULL,市民福祉交流センター前,NULL
2466,e38,402,神戸市交通局,NULL,東尻池5丁目,NULL
2467,e38,404,神戸市交通局,NULL,御蔵菅原,NULL
2468,e38,405,神戸市交通局,NULL,地下鉄長田駅前,NULL
2469,e38,409,神戸市交通局,NULL,長田神社前,NULL
2470,e38,40a,神戸市交通局,NULL,長田5丁目,NULL
2471,e38,40b,神戸市交通局,NULL,長田8丁目,正月三が日の臨時停留所も同一コード
2472,e38,40c,神戸市交通局,NULL,宮川町9丁目,NULL
2473,e38,40d,神戸市交通局,NULL,明泉寺橋,NULL
2474,e38,40e,神戸市交通局,NULL,大日寺前,NULL
2475,e38,40f,神戸市交通局,NULL,堀切,NULL
2476,e38,410,神戸市交通局,NULL,丸山,NULL
2477,e38,411,神戸市交通局,NULL,丸山町3丁目,NULL
2478,e38,412,神戸市交通局,NULL,花山町1丁目,NULL
2479,e38,415,神戸市交通局,NULL,丸山団地,NULL
2480,e38,417,神戸市交通局,NULL,大日丘,NULL
2481,e38,419,神戸市交通局,NULL,西丸山町1丁目,NULL
2482,e38,41a,神戸市交通局,NULL,房王寺町5丁目,NULL
2483,e38,41b,神戸市交通局,NULL,名倉小学校前,NULL
2484,e38,41c,神戸市交通局,NULL,名倉町,NULL
2485,e38,420,神戸市交通局,NULL,新長田駅前,NULL
2486,e38,423,神戸市交通局,NULL,大橋5丁目,NULL
2487,e38,42a,神戸市交通局,NULL,五位ノ池,NULL
2488,e38,42c,神戸市交通局,NULL,駒ヶ林公園,NULL
2489,e38,42d,神戸市交通局,NULL,二葉町,NULL
2490,e38,432,神戸市交通局,NULL,堀切西,NULL
2491,e38,436,神戸市交通局,NULL,水笠通,NULL
2492,e38,437,神戸市交通局,NULL,JR鷹取駅,NULL
2493,e38,501,神戸市交通局,NULL,板宿,NULL
2494,e38,502,神戸市交通局,NULL,前池町,NULL
2495,e38,53a,神戸市交通局,NULL,鷹取町,NULL
2496,e38,53b,神戸市交通局,NULL,大田町2丁目,NULL
2497,e38,651,神戸市交通局,NULL,舞多聞口,NULL
2498,e38,75f,神戸市交通局,NULL,学園都市駅前,NULL
2499,e38,806,神戸市交通局,NULL,鈴蘭台,NULL
2500,e38,807,神戸市交通局,NULL,ひよどり台1丁目,NULL
2501,e38,845,神戸市交通局,NULL,ひよどりインター前,NULL
2502,e38,a3a,神戸市交通局,NULL,ひよどり台南町3丁目,NULL
2503,e38,a5b,神戸市交通局,NULL,地域福祉センター下,NULL
2504,e3b,c01,伊丹市交通局,NULL,ＪＲ伊丹,NULL
2505,e3b,2002,伊丹市交通局,NULL,JR伊丹,NULL
2506,e3b,2009,伊丹市バス,NULL,中山寺,NULL
2507,e3b,3d01,伊丹市交通局,NULL,阪急伊丹,NULL
2508,e3d,10c,山陽電鉄バス,NULL,垂水東口,NULL
2509,e3d,126,山陽電鉄バス,NULL,名谷小学校前,旧道
2510,e51,2,奈良交通,NULL,油阪船橋商店街前,NULL
2511,e51,4,奈良交通,NULL,県庁前,NULL
2512,e51,5,奈良交通,NULL,県庁東,NULL
2513,e51,6,奈良交通,NULL,氷室神社・国立博物館,NULL
2514,e51,7,奈良交通,NULL,大仏殿春日大社前,NULL
2515,e51,8,奈良交通,NULL,春日大社表参道,NULL
2516,e51,9,奈良交通,NULL,破石町,NULL
2517,e51,b,奈良交通,NULL,幸町,NULL
2518,e51,c,奈良交通,NULL,紀寺町,NULL
2519,e51,d,奈良交通,NULL,田中町,NULL
2520,e51,e,奈良交通,NULL,北京終町,NULL
2521,e51,f,奈良交通,NULL,綿町,NULL
2522,e51,10,奈良交通,NULL,八軒町,NULL
2523,e51,11,奈良交通,NULL,瓦町,NULL
2524,e51,12,奈良交通,NULL,大森町,NULL
2525,e51,13,奈良交通,NULL,三条川崎町,NULL
2526,e51,15,奈良交通,NULL,西木辻,NULL
2527,e51,16,奈良交通,NULL,南袋町,NULL
2528,e51,17,奈良交通,NULL,本子守町,NULL
2529,e51,19,奈良交通,NULL,内侍原町,NULL
2530,e51,1a,奈良交通,NULL,佐保橋,NULL
2531,e51,1b,奈良交通,NULL,法蓮仲町,NULL
2532,e51,1c,奈良交通,NULL,育英学園,NULL
2533,e51,1d,奈良交通,NULL,佐保小学校,NULL
2534,e51,1e,奈良交通,NULL,奈良高校,NULL
2535,e51,1f,奈良交通,NULL,教育大附属中学校,NULL
